Nama File,Rerata,Persentase,Zona Atas,Zona Tengah,Zona Bawah,Tekanan Tulisan,Dominasi Zona
c06-039-s02-01.png,88.35,34.65,24,30,19,Sedang,Tengah
c06-039-s02-02.png,86.78,34.03,25,31,26,Sedang,Tengah
c06-039-s02-03.png,88.43,34.68,30,27,25,Sedang,Tengah
c06-043-s00-00.png,100.09,39.25,28,52,10,Sedang,Tengah
c06-043-s00-01.png,96.85,37.98,25,40,35,Sedang,Tengah
c06-043-s00-02.png,98.38,38.58,34,48,14,Sedang,Tengah
c06-116-s00-01.png,99.57,39.05,24,41,26,Sedang,Tengah
c06-116-s01-00.png,100.77,39.52,35,35,33,Sedang,Tengah
c06-116-s01-01.png,97.12,38.09,27,40,38,Sedang,Tengah
c06-116-s02-00.png,97.49,38.23,32,2,42,Sedang,Atas
c06-116-s02-01.png,95.52,37.46,38,5,59,Sedang,Bawah
c06-116-s03-00.png,97.44,38.21,29,43,35,Sedang,Tengah
c06-116-s03-01.png,95.43,37.42,34,40,27,Sedang,Tengah
c06-116-s03-02.png,93.74,36.76,33,35,10,Sedang,Atas
c06-116-s04-00.png,94.59,37.09,19,46,9,Sedang,Tengah
c06-116-s05-00.png,98.69,38.7,21,64,22,Sedang,Tengah
c06-116-s05-01.png,95.03,37.27,27,0,66,Sedang,Bawah
c06-116-s05-02.png,92.78,36.38,26,35,43,Sedang,Bawah
c06-116-s05-03.png,92.35,36.22,25,37,43,Sedang,Tengah
c06-128-s00-00.png,129.23,50.68,26,67,61,Ringan,Tengah
c06-128-s00-01.png,132.99,52.15,20,68,53,Ringan,Tengah
c06-128-s00-02.png,132.14,51.82,30,64,38,Ringan,Tengah
c06-128-s00-03.png,135.45,53.12,22,65,76,Ringan,Bawah
c06-128-s01-00.png,134.06,52.57,30,68,52,Ringan,Tengah
c06-128-s01-01.png,133.12,52.2,24,67,66,Ringan,Bawah
c06-128-s02-00.png,132.91,52.12,23,68,34,Ringan,Tengah
c06-128-s02-01.png,131.63,51.62,39,68,34,Ringan,Tengah
c06-128-s03-00.png,131.59,51.6,28,75,28,Ringan,Tengah
c06-128-s03-01.png,133.15,52.22,30,69,73,Ringan,Bawah
d06-008-s00-00.png,52.62,20.64,32,39,32,Kuat,Tengah
d06-008-s00-01.png,51.4,20.16,25,38,43,Kuat,Tengah
d06-008-s00-02.png,49.39,19.37,33,32,43,Kuat,Tengah
d06-008-s00-03.png,52.91,20.75,25,38,41,Kuat,Tengah
d06-008-s00-04.png,52.07,20.42,30,37,39,Kuat,Tengah
d06-008-s00-05.png,49.11,19.26,29,36,39,Kuat,Tengah
d06-008-s01-00.png,48.43,18.99,29,33,6,Kuat,Atas
d06-008-s01-01.png,51.97,20.38,33,33,37,Kuat,Tengah
d06-008-s01-02.png,52.19,20.47,32,38,42,Kuat,Tengah
d06-008-s01-03.png,53.32,20.91,32,40,29,Kuat,Tengah
d06-008-s01-04.png,52.22,20.48,32,37,32,Kuat,Tengah
d06-015-s00-00.png,119.08,46.7,74,42,53,Ringan,Atas
g06-011b-s03-00.png,70.28,27.56,46,56,22,Kuat,Tengah
g06-011b-s03-01.png,68.12,26.71,34,0,94,Kuat,Bawah
g06-011b-s04-00.png,67.44,26.45,38,50,52,Kuat,Tengah
g06-011b-s04-01.png,68.02,26.67,45,48,57,Kuat,Tengah
g06-011b-s05-00.png,74.32,29.15,30,0,80,Kuat,Bawah
g06-011b-s05-01.png,74.36,29.16,42,57,54,Kuat,Tengah
g06-011b-s05-02.png,70.65,27.71,51,40,74,Kuat,Bawah
g06-011b-s05-03.png,71.73,28.13,53,43,43,Kuat,Tengah
g06-011c-s00-00.png,91.77,35.99,31,27,42,Sedang,Bawah
g06-018h-s01-03.png,97.33,38.17,27,33,22,Sedang,Tengah
g06-018h-s02-00.png,103.1,40.43,34,32,36,Ringan,Tengah
g06-018h-s02-01.png,107.21,42.04,26,35,44,Ringan,Bawah
g06-018h-s02-02.png,101.5,39.8,34,33,45,Sedang,Tengah
g06-018i-s00-00.png,69.28,27.17,31,32,44,Kuat,Tengah
g06-018i-s00-01.png,68.32,26.79,32,25,41,Kuat,Bawah
g06-018i-s01-01.png,68.11,26.71,41,26,48,Kuat,Bawah
g06-018i-s01-02.png,67.82,26.6,33,27,46,Kuat,Bawah
g06-018i-s02-00.png,68.3,26.78,33,25,45,Kuat,Bawah
g06-018i-s02-01.png,67.32,26.4,33,0,66,Kuat,Bawah
g06-018i-s02-02.png,67.98,26.66,32,26,37,Kuat,Tengah
g06-018j-s00-00.png,93.78,36.78,37,48,68,Sedang,Bawah
g06-018j-s00-01.png,86.57,33.95,57,43,74,Sedang,Bawah
g06-018j-s00-02.png,85.07,33.36,43,0,58,Sedang,Atas
g06-018j-s01-00.png,86.31,33.85,53,44,66,Sedang,Tengah
g06-018j-s01-01.png,83.96,32.93,52,55,70,Sedang,Tengah
g06-018j-s01-02.png,88.7,34.78,36,54,77,Sedang,Bawah
g06-018j-s02-00.png,88.67,34.77,45,43,82,Sedang,Bawah
g06-018n-s01-02.png,113.07,44.34,54,56,46,Ringan,Tengah
g06-018n-s01-03.png,110.2,43.22,57,54,55,Ringan,Tengah
g06-018n-s01-04.png,115.25,45.2,31,57,37,Ringan,Tengah
g06-018n-s02-00.png,115.39,45.25,51,53,62,Ringan,Tengah
g06-018n-s02-01.png,115.89,45.45,51,48,79,Ringan,Bawah
g06-018n-s02-02.png,117.41,46.04,49,51,21,Ringan,Tengah
g06-018n-s02-03.png,113.18,44.38,41,50,59,Ringan,Tengah
g06-018o-s00-00.png,115.87,45.44,57,34,57,Ringan,Tengah
g06-026k-s03-00.png,82.42,32.32,38,33,26,Sedang,Tengah
g06-026k-s03-01.png,83.6,32.78,54,32,29,Sedang,Atas
g06-026k-s03-02.png,79.94,31.35,42,35,30,Sedang,Tengah
g06-026k-s03-03.png,81.89,32.11,40,33,33,Sedang,Tengah
g06-026l-s00-00.png,108.34,42.49,36,24,39,Ringan,Tengah
g06-026l-s01-00.png,109.19,42.82,34,26,36,Ringan,Tengah
g06-026l-s01-01.png,110.13,43.19,37,28,34,Ringan,Tengah
g06-026l-s01-02.png,110,43.14,4,27,3,Ringan,Tengah
g06-026l-s02-00.png,110.66,43.4,34,25,34,Ringan,Tengah
g06-037g-s00-01.png,88.65,34.76,30,36,32,Sedang,Tengah
g06-037g-s01-00.png,89.67,35.16,40,32,16,Sedang,Atas
g06-037g-s01-01.png,89.52,35.11,47,33,37,Sedang,Tengah
g06-037g-s02-00.png,93.64,36.72,38,37,28,Sedang,Tengah
g06-037g-s02-01.png,90.12,35.34,48,34,34,Sedang,Atas
g06-037g-s02-02.png,88.05,34.53,38,35,37,Sedang,Tengah
g06-037g-s03-00.png,90.51,35.49,34,31,11,Sedang,Atas
g06-037g-s03-01.png,89.79,35.21,36,37,22,Sedang,Tengah
g06-037g-s03-02.png,87.8,34.43,37,31,25,Sedang,Tengah
g06-037g-s03-03.png,90.05,35.31,35,35,33,Sedang,Tengah
g06-037h-s00-00.png,104,40.78,35,34,35,Ringan,Tengah
g06-037h-s00-01.png,102.31,40.12,32,34,20,Ringan,Tengah
g06-037h-s01-00.png,102.36,40.14,7,63,4,Ringan,Tengah
g06-037h-s01-01.png,101.13,39.66,38,35,38,Sedang,Tengah
g06-042i-s01-01.png,69.69,27.33,23,27,34,Kuat,Tengah
g06-042i-s01-02.png,69.19,27.13,29,24,27,Kuat,Tengah
g06-042i-s01-03.png,70.45,27.63,31,25,37,Kuat,Tengah
g06-042j-s00-00.png,86.58,33.95,36,48,37,Sedang,Tengah
g06-042j-s00-01.png,83.37,32.69,41,51,32,Sedang,Tengah
g06-042j-s00-02.png,78.96,30.96,38,44,27,Sedang,Tengah
g06-042j-s01-00.png,79.34,31.11,32,49,49,Sedang,Tengah
g06-042j-s01-01.png,81.63,32.01,32,49,79,Sedang,Bawah
g06-047c-s00-04.png,94.44,37.04,30,23,57,Sedang,Bawah
g06-047c-s00-05.png,93.7,36.75,39,28,24,Sedang,Atas
g06-047c-s01-00.png,92.15,36.14,42,23,27,Sedang,Atas
g06-047c-s01-01.png,91.05,35.71,28,27,45,Sedang,Bawah
g06-047c-s01-02.png,89.52,35.11,23,31,46,Sedang,Bawah
g06-047d-s00-00.png,81.63,32.01,37,31,30,Sedang,Tengah
g06-047d-s00-01.png,81.83,32.09,44,31,47,Sedang,Tengah
g06-047d-s00-03.png,80.48,31.56,51,30,46,Sedang,Tengah
g06-047d-s00-04.png,83.73,32.84,39,30,44,Sedang,Tengah
g06-047d-s01-01.png,78.63,30.84,48,37,43,Sedang,Tengah
g06-047d-s01-02.png,81.21,31.85,9,61,26,Sedang,Tengah
g06-047e-s00-00.png,62.46,24.49,47,31,34,Kuat,Atas
g06-047e-s00-01.png,61.19,24,40,30,52,Kuat,Bawah
g06-047e-s00-02.png,59.39,23.29,38,31,34,Kuat,Tengah
g06-047e-s00-03.png,59.32,23.26,33,34,34,Kuat,Tengah
g06-047e-s01-00.png,60.54,23.74,34,33,54,Kuat,Bawah
g06-047e-s01-01.png,59.65,23.39,44,35,28,Kuat,Tengah
g06-047f-s00-00.png,105.83,41.5,46,29,19,Ringan,Atas
g06-047f-s00-01.png,108.38,42.5,45,28,28,Ringan,Atas
g06-047f-s00-02.png,112.13,43.97,46,23,30,Ringan,Atas
g06-047f-s00-03.png,113.32,44.44,33,30,16,Ringan,Atas
g06-050c-s01-00.png,92.59,36.31,37,28,52,Sedang,Bawah
g06-050c-s01-01.png,89.1,34.94,30,32,40,Sedang,Tengah
g06-050c-s02-00.png,88.18,34.58,32,24,7,Sedang,Atas
g06-050c-s02-01.png,94.2,36.94,39,26,57,Sedang,Bawah
g06-050c-s02-02.png,89.76,35.2,35,0,81,Sedang,Bawah
g06-050c-s02-03.png,92.62,36.32,30,29,38,Sedang,Tengah
g06-050c-s02-04.png,92.76,36.38,36,30,51,Sedang,Bawah
g06-050c-s02-05.png,96.77,37.95,31,27,52,Sedang,Bawah
g06-050d-s00-00.png,81.04,31.78,39,30,60,Sedang,Bawah
g06-050d-s00-01.png,78.43,30.76,42,36,40,Sedang,Tengah
g06-050d-s01-00.png,78.54,30.8,46,35,44,Sedang,Tengah
g06-050d-s01-01.png,75.73,29.7,39,27,31,Kuat,Tengah
g06-050d-s02-00.png,76.41,29.96,48,0,63,Kuat,Atas
g06-050d-s02-01.png,77.32,30.32,49,30,60,Sedang,Bawah
g06-050d-s02-02.png,78.24,30.68,58,30,44,Sedang,Atas
g06-050d-s02-03.png,74.84,29.35,41,25,46,Kuat,Tengah
g06-050d-s02-04.png,76.81,30.12,45,29,50,Sedang,Tengah
g06-050e-s00-00.png,62.1,24.35,43,28,51,Kuat,Bawah
g06-050e-s00-01.png,61.44,24.09,40,31,38,Kuat,Tengah
n06-128-s00-00.png,99.53,39.03,31,35,59,Sedang,Bawah
n06-128-s00-01.png,101.75,39.9,27,31,36,Sedang,Tengah
n06-128-s01-00.png,102.17,40.07,37,35,27,Ringan,Tengah
n06-128-s01-01.png,101.46,39.79,39,34,52,Sedang,Bawah
n06-128-s01-02.png,102.51,40.2,33,33,27,Ringan,Tengah
n06-128-s02-00.png,101.24,39.7,34,32,30,Sedang,Tengah
n06-128-s02-01.png,98.19,38.51,41,28,7,Sedang,Atas
n06-128-s03-00.png,101.41,39.77,22,29,46,Sedang,Bawah
n06-128-s03-01.png,102.14,40.05,38,28,62,Ringan,Bawah
n06-182-s00-00.png,123.3,48.35,25,26,36,Ringan,Bawah
n06-182-s00-01.png,121.19,47.53,22,23,21,Ringan,Tengah
n06-182-s01-01.png,120.42,47.22,21,23,21,Ringan,Tengah
n06-182-s01-02.png,121.74,47.74,24,23,30,Ringan,Tengah
n06-182-s01-03.png,121.39,47.6,26,24,23,Ringan,Tengah
n06-182-s01-04.png,121.39,47.6,19,26,21,Ringan,Tengah
n06-182-s02-00.png,120.69,47.33,39,25,36,Ringan,Tengah
n06-182-s02-01.png,118.08,46.31,30,27,24,Ringan,Tengah
n06-186-s00-00.png,123.54,48.45,45,29,26,Ringan,Atas
n06-186-s01-00.png,116.48,45.68,31,29,6,Ringan,Atas
n06-186-s02-00.png,118.49,46.47,27,23,22,Ringan,Tengah
n06-186-s02-01.png,118.95,46.65,26,20,16,Ringan,Atas
n06-186-s03-00.png,118.51,46.47,10,42,13,Ringan,Tengah
n06-186-s03-01.png,115.42,45.26,23,22,29,Ringan,Tengah
n06-186-s04-00.png,117.26,45.98,31,24,16,Ringan,Atas
n06-186-s04-01.png,118.3,46.39,22,25,18,Ringan,Tengah
n06-186-s05-00.png,122.09,47.88,22,0,25,Ringan,Atas
n06-186-s05-01.png,117.46,46.06,23,26,35,Ringan,Bawah
n06-186-s05-02.png,115.84,45.43,29,21,26,Ringan,Tengah
n06-186-s06-00.png,118.19,46.35,27,23,20,Ringan,Tengah
n06-186-s06-01.png,118.17,46.34,30,23,26,Ringan,Tengah
n06-194-s00-00.png,117.37,46.03,65,23,27,Ringan,Atas
n06-194-s00-01.png,118.16,46.34,18,25,19,Ringan,Tengah
n06-194-s01-00.png,117.15,45.94,37,25,30,Ringan,Tengah
n06-194-s01-01.png,115.33,45.23,20,24,10,Ringan,Tengah
n06-194-s02-00.png,116.37,45.64,23,24,14,Ringan,Tengah
n06-194-s02-01.png,116.86,45.83,24,22,7,Ringan,Atas
n06-194-s03-00.png,120.26,47.16,25,23,5,Ringan,Atas
n06-194-s03-01.png,114.89,45.05,25,24,11,Ringan,Atas
n06-194-s04-00.png,123.99,48.62,28,23,19,Ringan,Tengah
n06-194-s04-01.png,119.5,46.86,23,24,30,Ringan,Tengah
n06-194-s04-02.png,116.9,45.84,26,23,32,Ringan,Tengah
r06-090-s01-01.png,118.22,46.36,34,37,9,Ringan,Atas
r06-090-s02-00.png,118.77,46.58,46,34,63,Ringan,Bawah
r06-090-s02-01.png,116.16,45.55,45,29,63,Ringan,Bawah
r06-090-s03-00.png,119.18,46.74,38,34,11,Ringan,Atas
r06-090-s03-01.png,117.37,46.03,31,39,51,Ringan,Bawah
r06-090-s03-02.png,113.77,44.62,53,27,29,Ringan,Atas
r06-090-s03-03.png,115.84,45.43,43,34,50,Ringan,Tengah
r06-090-s04-00.png,116.85,45.82,32,27,2,Ringan,Atas
r06-090-s04-01.png,118.9,46.63,44,33,55,Ringan,Bawah
r06-090-s05-00.png,115.48,45.29,49,28,56,Ringan,Bawah
r06-090-s05-01.png,116,45.49,43,26,56,Ringan,Bawah
r06-097-s00-00.png,115.76,45.4,52,34,30,Ringan,Atas
r06-130-s04-01.png,109.71,43.02,34,31,54,Ringan,Bawah
r06-130-s05-00.png,107.57,42.18,54,28,56,Ringan,Tengah
r06-130-s05-01.png,107.62,42.2,39,24,13,Ringan,Atas
r06-137-s00-00.png,105,41.18,45,28,10,Ringan,Atas
r06-137-s00-01.png,110.17,43.2,46,32,52,Ringan,Tengah
r06-137-s00-02.png,109.07,42.77,39,29,52,Ringan,Bawah
r06-137-s00-03.png,108.73,42.64,46,28,31,Ringan,Atas
r06-137-s00-04.png,107.99,42.35,40,29,58,Ringan,Bawah
r06-143-s00-00.png,112.68,44.19,37,0,77,Ringan,Bawah
r06-143-s00-01.png,110.82,43.46,25,59,11,Ringan,Tengah
r06-143-s01-00.png,113.64,44.56,44,34,35,Ringan,Tengah
r06-143-s01-01.png,113.56,44.53,37,46,20,Ringan,Tengah
r06-143-s02-00.png,111.3,43.65,42,31,33,Ringan,Tengah
r06-143-s03-00.png,110.35,43.27,34,42,9,Ringan,Tengah
r06-143-s04-00.png,109.57,42.97,36,29,26,Ringan,Tengah
r06-143-s04-01.png,113.6,44.55,38,42,49,Ringan,Tengah
